ts,device,co2,temp,rh,rssi
1770190970825,dev01,1077,25.5,53.1,
1770190971030,dev01,876,24.3,52.1,
1770190971035,dev01,440,24,57.8,
1770190971235,dev01,641,25.2,47,
1770190971240,dev01,747,23.2,71.4,
1770190971444,dev01,1184,20.5,56.2,
1770190971439,dev01,1269,20.2,46.7,
1770190971649,dev01,987,21,45.2,
1770190971654,dev01,1131,25.4,56.5,
1770190971857,dev01,1178,26,72.8,
1770190971852,dev01,603,26.5,54.8,
1770190972061,dev01,583,21.4,62,
1770190972055,dev01,919,23.3,39.6,
1770190972256,dev01,557,21.6,58.2,
1770190972262,dev01,954,21.1,68.7,
1770190972475,dev01,1072,22.9,38,
1770190972470,dev01,1157,24.4,52.1,
1770190972672,dev01,1101,24.9,66.1,
1770190972677,dev01,1252,27.5,71.9,
1770190972878,dev01,1036,27.9,60.8,
1770190972883,dev01,571,24.5,62.7,
1770190973083,dev01,718,26.5,47.2,
1770190973085,dev01,677,24.8,55.6,
1770190973288,dev01,1074,26.7,74,
1770190973309,dev01,1033,21.2,73.8,
1770190973488,dev01,592,25,63.3,
1770190973525,dev01,1265,24.3,73.6,
1770190973690,dev01,1129,21.6,39.3,
1770190973731,dev01,648,22,71,
1770190973904,dev01,649,27.3,64.9,
1770190973933,dev01,753,25,37.6,
1770190974104,dev01,443,26.7,55.1,
1770190974136,dev01,1185,26.6,44.5,
1770190974319,dev01,595,25,58,
1770190974349,dev01,1181,26.2,49.5,
1770190974520,dev01,718,21.2,56.7,
1770190974551,dev01,1277,27.2,70.1,
1770190974722,dev01,1218,27,52.8,
1770190974765,dev01,834,24.1,65.3,
1770190974929,dev01,756,20.5,46.7,
1770190974965,dev01,1080,23.9,73.5,
1770190975137,dev01,681,22.8,60.6,
1770190975165,dev01,530,20.6,65,
1770190975353,dev01,424,20.8,72.1,
1770190975366,dev01,611,20.1,46.5,
1770190975554,dev01,925,25.1,53,
1770190975581,dev01,671,21.8,35.3,
1770190975756,dev01,492,21.2,51.7,
1770190975782,dev01,1107,27.6,64.2,
1770190975969,dev01,871,26.7,64.4,
1770190975997,dev01,1189,27.9,44.7,
1770190976185,dev01,557,27.1,56,
1770190976203,dev01,998,20.1,61,
1770190976386,dev01,826,25.1,50.7,
1770190976415,dev01,1244,27.8,38,
1770190976602,dev01,1261,25.9,60.2,
1770190976632,dev01,929,23.2,60.8,
1770190976806,dev01,950,22.1,51.1,
1770190976846,dev01,444,26.1,54.2,
1770190977018,dev01,749,23.2,46.6,
1770190977061,dev01,1088,27.1,47.5,
1770190977219,dev01,537,20.8,51.1,
1770190977263,dev01,866,26,46.2,
1770190977434,dev01,767,26.9,69.2,
1770190977637,dev01,1030,24,74.4,
1770190977850,dev01,924,26,38.9,
1770190978051,dev01,825,22.1,49.1,
1770190978266,dev01,571,20.7,46.2,
1770190978467,dev01,494,20.4,67.4,
1770190978669,dev01,956,21.9,46.7,
1770190978883,dev01,1171,26.2,53.7,
1770190979084,dev01,556,24.2,39,
1770190979298,dev01,713,20.2,70.4,
1770190979500,dev01,839,24.6,37.9,
1770190979700,dev01,719,26.5,66.8,
1770190979915,dev01,452,25.5,43,
1770190980117,dev01,1121,26.6,44.6,
1770190980319,dev01,708,25.7,36.9,
1770190980532,dev01,604,24.3,37.5,
1770190980732,dev01,1018,21.9,46.7,
1770190980937,dev01,969,23.7,50.7,
1770190981149,dev01,649,23.8,40.4,
1770190981349,dev01,587,27.3,63.9,
1770190981549,dev01,463,24.5,74.4,
1770190981764,dev01,845,26.8,48.9,
1770190981965,dev01,891,27.5,58.5,
1770190982165,dev01,1138,20.1,47.4,
1770190982381,dev01,997,22.2,51.5,
1770190982595,dev01,659,23.5,42.3,
1770190982798,dev01,836,22.7,41.3,
1770190983013,dev01,1271,27.7,73.2,
1770190983213,dev01,1128,26.5,73.2,
1770190983429,dev01,936,23.8,36.4,
1770190983633,dev01,615,23.9,51.6,
1770190983845,dev01,1065,23.7,64,
1770190984049,dev01,679,23.8,58.5,
1770190984264,dev01,585,21.5,53.5,
1770190984479,dev01,1143,26.8,74.1,
1770190984681,dev01,534,24.2,65.3,
1770190984884,dev01,641,22.8,56.3,
1770190985097,dev01,570,22.9,56.1,
1770190985298,dev01,1280,22.5,45,
1770190985513,dev01,1201,22.8,65.9,
1770190985728,dev01,449,27.3,72.3,
1770190985933,dev01,914,20.4,52.8,
1770190986133,dev01,1169,23.4,62.4,
1770190986345,dev01,1284,28,37.4,
1770190986562,dev01,562,25.5,70.6,
1770190986763,dev01,927,21,61.4,
1770190986977,dev01,806,25.6,59.1,
1770190987179,dev01,854,25,60.9,
1770190987394,dev01,618,20.6,47,
1770190987610,dev01,1063,25.5,58.2,
1770190987825,dev01,752,20.6,67,
1770190988026,dev01,1131,23.8,47.3,
1770190988228,dev01,1234,22.6,45.8,
1770190988429,dev01,818,22.2,67.5,
1770190988641,dev01,1100,20.7,50.8,
1770190988844,dev01,1265,23.7,58.5,
1770190989044,dev01,647,22,39.8,
1770190989258,dev01,416,24.2,43.8,
1770190989473,dev01,736,21.3,63.2,
1770190989674,dev01,1169,21.1,41.5,
1770190989874,dev01,406,26,53.6,
1770190990074,dev01,865,21,60,
1770190990290,dev01,804,26.9,35.9,
1770190990492,dev01,990,26.7,56.8,
1770190990691,dev01,992,27.2,48.4,
1770190990907,dev01,1209,20.6,63.5,
1770190991107,dev01,1074,27.7,70,
1770190991307,dev01,561,20.8,40.3,
1770191003797,dev01,603,23.5,60.9,
1770191003997,dev01,1105,27.7,57.7,
1770191004212,dev01,1294,23.3,54.6,
1770191004413,dev01,903,20.9,35.7,
1770191004614,dev01,894,26.5,39.4,
1770191004830,dev01,671,20.7,73.8,
1770191005031,dev01,901,21.9,58.8,
1770191005236,dev01,977,22.1,66.7,
1770191005444,dev01,1002,23.5,68.8,
1770191005645,dev01,721,24,61.7,
1770191005846,dev01,434,21.9,36.3,
1770191006048,dev01,514,25.4,60.1,
1770191006262,dev01,653,22.1,67.9,
1770191006476,dev01,990,24.4,49.2,
1770191006677,dev01,937,25.7,48.1,
1770191006884,dev01,802,26,65.2,
1770191007084,dev01,457,24.3,60.3,
1770191007293,dev01,799,22.2,55.4,
1770191007507,dev01,924,21.6,58.7,
1770191007708,dev01,802,22.9,37.3,
1770191007911,dev01,568,23.9,61.9,
1770191008111,dev01,1149,27.3,53.5,
1770191008313,dev01,518,26.5,41.1,
1770191008526,dev01,1231,23.6,37.4,
1770191008729,dev01,775,20.9,49.7,
1770191008942,dev01,797,26.2,46.9,
1770191009155,dev01,808,24.5,67,
1770191009362,dev01,901,21.4,67.3,
1770191009575,dev01,527,23.1,56.7,
1770191009777,dev01,585,24.6,71,
1770191009991,dev01,1107,26.8,62.9,
1770191010205,dev01,484,26.1,46.8,
1770191010408,dev01,997,20.9,66.6,
1770191010608,dev01,936,23.3,37.3,
1770191010810,dev01,1046,22.9,52.4,
1770191011023,dev01,671,26.8,51.6,
1770191011224,dev01,465,26.2,58.7,
1770191011426,dev01,1107,20.8,67.6,
1770191011635,dev01,742,24.6,48.2,
1770191011840,dev01,951,25.3,70.9,
1770191012050,dev01,1164,24.8,52.7,
1770191012264,dev01,860,20.3,70.3,
1770191012471,dev01,794,24.5,42,
1770191012675,dev01,640,23.7,44.7,
1770191012888,dev01,631,22.5,38.3,
1770191013093,dev01,1089,24,67.7,
1770191013300,dev01,821,22.6,45.4,
1770191013506,dev01,815,25.8,48.2,
1770191013719,dev01,1197,24.4,72.8,
1770191013921,dev01,747,24,59.7,
1770191014124,dev01,921,27.3,54.2,
1770191014338,dev01,761,20.1,52.2,
1770191014546,dev01,436,23.7,44.7,
1770191014749,dev01,488,26.2,70.4,
1770191014949,dev01,599,27.2,51.6,
1770191015155,dev01,705,27.3,49.1,
1770191015356,dev01,954,23.4,70.5,
1770191015556,dev01,1093,21,39,
1770191015757,dev01,917,21.3,57.6,
1770191015961,dev01,904,21.8,71.2,
1770191016168,dev01,778,21.1,41.4,
1770191016372,dev01,879,21.6,69.6,
1770191016593,dev01,715,20.1,52,
1770191016811,dev01,546,26.5,54.9,
1770191017029,dev01,871,27.2,52.2,
1770191017233,dev01,1262,20.9,68.1,
1770191017444,dev01,1056,20.6,64.9,
1770191017655,dev01,822,26.5,65.1,
1770191017869,dev01,515,22.6,37.9,
1770191018084,dev01,841,21.2,51.6,
1770191018300,dev01,446,20.2,47,
1770191018501,dev01,939,20.5,62.2,
1770191018704,dev01,606,22.8,68.3,
1770191018918,dev01,1111,26,47.1,
1770191019124,dev01,703,25.6,43.9,
1770191019335,dev01,776,26.9,59.3,
1770191019545,dev01,1240,24.6,61.4,
1770191019750,dev01,579,20.2,41.9,
1770191019952,dev01,695,25.9,49.4,
1770191020162,dev01,475,21.9,47.5,
1770191020374,dev01,928,25.5,60.9,
1770191020573,dev01,840,27.9,62.3,
1770191020782,dev01,978,20.9,45.3,
1770191020994,dev01,942,25.9,51.4,
1770191021201,dev01,1145,24.8,42.3,
1770191021411,dev01,792,27.2,70,
1770191021616,dev01,445,22.8,53.8,
1770191021829,dev01,1223,23.5,48.7,
1770191022031,dev01,515,26.1,67.2,
1770191022246,dev01,995,20.2,69.4,
1770191022452,dev01,873,20.6,52,
1770191022655,dev01,1214,25,50.7,
1770191022865,dev01,961,23.2,69,
1770191023079,dev01,1125,26.3,42.8,
1770191023280,dev01,419,20,57.3,
1770191023481,dev01,716,20.7,44.3,
1770191023687,dev01,999,23.7,43.5,
1770191023897,dev01,950,22,46.8,
1770191024109,dev01,1100,27.4,60.2,
1770191024312,dev01,749,27.3,47.7,
1770191024515,dev01,553,23.2,54.2,
1770191024727,dev01,1120,25.8,45.9,
1770191024930,dev01,979,20.5,54.2,
1770191025140,dev01,667,23.5,38.6,
1770191025343,dev01,507,22.4,50.5,
1770191025558,dev01,650,26.5,37.9,
1770191025780,dev01,1270,22,39,
1770191025981,dev01,486,27.7,40.8,
1770191026186,dev01,956,25.5,70.1,
1770191026388,dev01,1133,24.7,39.9,
1770191026595,dev01,624,27.7,70,
1770191026796,dev01,914,26.3,68.9,
1770191026996,dev01,741,26.5,40.9,
1770191027211,dev01,812,25,74.8,
1770191027423,dev01,426,20.9,65.9,
1770191027624,dev01,582,25.3,73.6,
1770191027827,dev01,1240,24.7,54.2,
1770191028029,dev01,906,25.7,62.6,
1770191028236,dev01,421,25.5,58.9,
1770191028445,dev01,512,24.7,60.4,
1770191028660,dev01,1063,25.3,44.7,
1770191028874,dev01,1002,26.4,45.1,
1770191029077,dev01,1012,24.2,47.4,
1770191029290,dev01,1242,26.8,56.3,
1770191029506,dev01,687,21.7,73,
1770191029710,dev01,464,24,45.5,
1770191029920,dev01,1283,22.3,59.3,
1770191030124,dev01,1272,24.6,67.8,
1770191030342,dev01,798,27.5,63.8,
1770191030548,dev01,458,23.1,59.4,
1770191030757,dev01,439,22.6,35.1,
1770191030967,dev01,1103,22.1,62.3,
1770191031172,dev01,792,21.6,48.2,
1770191031374,dev01,782,24.6,51.5,
1770191031587,dev01,458,23.1,65,
1770191031790,dev01,797,20.8,46,
1770191031997,dev01,1257,22.9,35.5,
1770191032203,dev01,630,27.5,42.1,
1770191032406,dev01,438,25.8,65.2,
1770191032620,dev01,1067,25.5,48.1,
1770191032831,dev01,512,24.9,35.7,
1770191033046,dev01,1154,20.5,66.2,
1770191033248,dev01,601,25.5,58.1,
1770191033459,dev01,1230,21.8,72.5,
1770191033671,dev01,1178,21.3,36.5,
1770191033874,dev01,1151,22.8,60.6,
1770191034078,dev01,910,28,50.4,
1770191034280,dev01,787,26.2,65.1,
1770191034491,dev01,1125,20.8,60.3,
1770191034694,dev01,829,26.9,40.5,
1770191034906,dev01,849,21.1,49.4,
1770191035124,dev01,1280,26.7,39.5,
1770191035328,dev01,885,22.5,66.2,
1770191035533,dev01,842,27.8,38.5,
1770191035733,dev01,1153,23,61.5,
1770191035938,dev01,523,23.2,71.3,
1770191036138,dev01,1226,21.1,46,
1770191036353,dev01,785,23.2,46.4,
1770191036566,dev01,736,23.7,41.9,
1770191036771,dev01,407,24.2,60.4,
1770191036974,dev01,941,24.4,40.4,
1770191037179,dev01,470,25.1,55.1,
1770191037385,dev01,968,25.9,71.9,
1770191037601,dev01,802,21.2,58.4,
1770191037811,dev01,1160,25.9,46.9,
1770191038017,dev01,1026,27.4,35.8,
1770191038218,dev01,998,26.6,72.4,
1770191038422,dev01,1201,20.2,39.6,
1770191038625,dev01,475,27.4,49.2,
1770191038827,dev01,515,22.8,62.6,
1770191039046,dev01,437,27.7,50.3,
1770191039248,dev01,594,23,51.7,
1770191039452,dev01,449,23.7,41.3,
1770191039670,dev01,1231,20.5,51.8,
1770191039883,dev01,1294,23.4,44.6,
1770191040108,dev01,749,24.7,72.4,
1770191040310,dev01,630,25.1,72,
1770191040515,dev01,478,22.8,36,
1770191040718,dev01,1170,27.9,55,
1770191040920,dev01,1185,23.1,53,
1770191041124,dev01,550,23,71.6,
1770191041327,dev01,474,24.9,46.1,
1770191041530,dev01,560,26.6,36.8,
1770191041733,dev01,471,26.1,64.2,
1770191041951,dev01,1231,24.6,43.2,
1770191042156,dev01,1017,24.9,64.9,
1770191042359,dev01,535,21.1,69.9,
1770191042563,dev01,1247,24.6,41.1,
1770191042764,dev01,1173,20.8,46.5,
1770191042967,dev01,760,20.8,42.1,
1770191043167,dev01,601,27.1,56.2,
1770191043379,dev01,442,22.2,46,
1770191043583,dev01,1055,26.9,74.4,
1770191043783,dev01,828,26.7,55.9,
1770191043984,dev01,530,21.9,61,
1770191044187,dev01,907,24.3,41.2,
1770191044390,dev01,708,22.4,48.2,
1770191044593,dev01,690,22.4,39.5,
1770191044809,dev01,424,20.2,60.5,
1770191045013,dev01,679,22.7,35.7,
1770191045227,dev01,447,22.6,39.1,
1770191045429,dev01,758,21.1,53.5,
1770191045630,dev01,722,24.4,37.5,
1770191045833,dev01,1225,25.6,46.3,
1770191046045,dev01,1237,25.2,63.4,
1770191046249,dev01,1013,22.1,60,
1770191046455,dev01,1045,23.8,36.2,
1770191046670,dev01,600,25.2,40.1,
1770191046879,dev01,1233,22.8,38.4,
1770191047090,dev01,599,25.8,65.9,
1770191047297,dev01,1250,27.8,61.6,
1770191047501,dev01,773,27.2,45.1,
1770191047716,dev01,479,20.5,48.8,
1770191047926,dev01,1239,20.6,66.3,
1770191048128,dev01,784,23.2,71.3,
1770191048343,dev01,1233,22.8,72.2,
1770191048559,dev01,564,26,35.2,
1770191048763,dev01,741,24.1,73.7,
1770191048983,dev01,770,25.9,46.6,
1770191049192,dev01,401,24.5,69.3,
1770191049404,dev01,1190,24.8,71.3,
1770191049608,dev01,1243,20.6,65.7,
1770191049809,dev01,741,27.6,70.3,
1770191050030,dev01,707,27.2,59.3,
1770191050248,dev01,1267,26.5,67.2,
1770191050452,dev01,1025,20,51.7,
1770191050654,dev01,649,26.6,45,
1770191050854,dev01,854,24.2,49.8,
1770191051057,dev01,1223,23.5,71.9,
1770191051265,dev01,1088,25,36.1,
1770191051473,dev01,522,21.1,53.5,
1770191051690,dev01,900,25.1,53.7,
1770191051893,dev01,900,20.5,70.5,
1770191052110,dev01,900,27.4,54.6,
1770191052322,dev01,698,20.5,44.8,
1770191052530,dev01,653,20.8,53.9,
1770191052733,dev01,811,21.5,53.4,
1770191052950,dev01,1036,21.6,74.7,
1770191053156,dev01,1155,26.9,70.9,
1770191053359,dev01,700,23.3,63.2,
1770191053563,dev01,1107,22.6,44.9,
1770191053765,dev01,679,26.9,49.1,
1770191053968,dev01,929,24.8,57.2,
1770191054174,dev01,1060,22.1,42.5,
1770191054389,dev01,966,21.1,36.7,
1770191054603,dev01,905,24.7,51.6,
1770191054807,dev01,1002,27.8,66,
1770191055015,dev01,1262,25.8,46.7,
1770191055221,dev01,984,26.6,64.1,
1770191055434,dev01,1254,27.5,41.2,
1770191055640,dev01,529,25.2,50.8,
1770191055852,dev01,745,26.9,35.7,
1770191056062,dev01,501,21.2,69.8,
1770191056265,dev01,1283,26.9,64.6,
1770191056470,dev01,1255,25.8,36.3,
1770191056671,dev01,1187,23.8,71.9,
1770191056872,dev01,1107,22.2,43.3,
1770191057076,dev01,1221,21.2,68.2,
1770191057284,dev01,782,23.1,50.2,
1770191057500,dev01,1150,24.4,68.5,
1770191057700,dev01,939,20.5,54.9,
1770191057905,dev01,790,20.3,56.4,
1770191058111,dev01,1013,22.1,66.3,
1770191058314,dev01,1002,27.5,59.9,
1770191058516,dev01,1298,23.1,60.3,
1770191058728,dev01,893,26.5,59.4,
1770191058934,dev01,901,24.9,70.3,
1770191059141,dev01,976,24.5,56.9,
1770191059346,dev01,497,24.1,72.7,
1770191059554,dev01,1076,24.8,43.5,
1770191059765,dev01,1043,26.6,64.4,
1770191059968,dev01,741,22,38,
1770191060186,dev01,515,23.2,54.1,
1770191060389,dev01,694,26.7,54.4,
1770191060596,dev01,429,24.8,72.1,
1770191060797,dev01,1055,22,64.8,
1770191060999,dev01,832,24,38.7,
1770191061214,dev01,507,24.3,61.5,
1770191061421,dev01,660,20.6,35.6,
1770191061624,dev01,1093,23.1,62.3,
1770191061827,dev01,1137,25.2,74.4,
1770191062030,dev01,782,25.5,67.1,
1770191062247,dev01,484,26.1,59.1,
1770191062452,dev01,894,25.8,73.5,
1770191062656,dev01,500,23.7,47.1,
1770191062859,dev01,851,21.5,39.9,
1770191063061,dev01,519,21.8,61.1,
1770191063265,dev01,1060,24.8,46.6,
1770191063468,dev01,542,25.1,43.8,
1770191063668,dev01,759,26.5,38.5,
1770191063886,dev01,553,23.9,65.1,
1770191064098,dev01,770,20.5,69.9,
1770191064300,dev01,549,23.2,51.7,
1770191064513,dev01,431,27,56.3,
1770191064718,dev01,1241,24.1,49.7,
1770191064924,dev01,434,27.6,47.6,
1770191065132,dev01,749,25.8,38.3,
1770191065343,dev01,786,21.2,35.1,
1770191065546,dev01,1122,26,47.7,
1770191065764,dev01,447,20.1,68.4,
1770191065965,dev01,927,22.3,43.3,
1770191066171,dev01,540,26.8,45.1,
1770191066379,dev01,838,24.9,59.5,
1770191066595,dev01,1110,20.5,52.1,
1770191066796,dev01,1177,26.3,56.2,
1770191067000,dev01,1220,23.1,61.7,
1770191067202,dev01,634,25.3,68.9,
1770191067411,dev01,430,25.3,47,
1770191067625,dev01,1021,20.9,63.2,
1770191067843,dev01,568,20.3,60,
1770191068048,dev01,475,27.8,56.2,
1770191068259,dev01,504,21.2,35.5,
1770191068465,dev01,1133,23.6,55.6,
1770191068673,dev01,1090,20.3,39.5,
1770191068877,dev01,872,27.3,67.6,
1770191069077,dev01,610,26.4,69.9,
1770191069284,dev01,763,26.8,39.9,
1770191069493,dev01,1106,22.6,56.2,
1770191069702,dev01,537,24.6,44.1,
1770191069909,dev01,603,22.8,53.4,
1770191070123,dev01,967,20.2,65,
1770191070328,dev01,619,23.2,64.7,
1770191070538,dev01,422,20.3,54.8,
1770191070745,dev01,741,22.1,37.2,
1770191070954,dev01,1178,27.5,50.5,
1770191071155,dev01,467,26.4,66.8,
1770191071358,dev01,1147,23.2,70,
1770191071559,dev01,554,22,52,
1770191071762,dev01,670,24.5,56.5,
1770191071974,dev01,714,24.7,74.8,
1770191072176,dev01,624,27.7,45.8,
1770191072387,dev01,1139,25.1,60.7,
1770191072590,dev01,690,25.8,74.9,
1770191072810,dev01,429,22.4,52.3,
1770191073014,dev01,718,23,36.9,
1770191073217,dev01,585,21.6,42.9,
1770191073421,dev01,1143,22.2,67.9,
1770191073623,dev01,887,25.5,43.3,
1770191073827,dev01,516,27.7,48,
1770191074031,dev01,854,23.7,48.8,
1770191074234,dev01,798,24.6,72.6,
1770191074437,dev01,527,27.4,62.6,
1770191074637,dev01,488,20.3,42.3,
1770191074839,dev01,1206,27.3,55.5,
1770191075046,dev01,786,21.2,72.7,
1770191075247,dev01,409,21.6,49,
1770191075453,dev01,706,21.5,55.2,
1770191075671,dev01,583,26.2,45.6,
1770191075883,dev01,1285,23.6,60,
1770191076089,dev01,1295,23.7,73.1,
1770191076311,dev01,803,22.6,61.2,
1770191076521,dev01,1009,25.7,67.9,
1770191076737,dev01,403,24.8,46.2,
1770191076948,dev01,908,22.5,57.7,
1770191077159,dev01,707,20.8,41,
1770191077373,dev01,595,21.1,72.2,
1770191077588,dev01,592,26,67,
1770191077796,dev01,1056,21.1,53,
1770191078001,dev01,875,24,35,
1770191078203,dev01,557,26.5,57.5,
1770191078414,dev01,653,23.8,69.9,
1770191078625,dev01,504,22.2,60.2,
1770191078827,dev01,1140,26.6,40.2,
1770191079030,dev01,477,27.2,58.3,
1770191079234,dev01,880,21.9,35.9,
1770191079436,dev01,419,26.7,36.7,
1770191079638,dev01,485,22.5,61.8,
1770191079850,dev01,535,23.2,53.3,
1770191080061,dev01,677,23.7,37.2,
1770191080263,dev01,1086,20.1,66.8,
1770191080477,dev01,1012,22.5,65.5,
1770191080686,dev01,701,25.3,37.3,
1770191080898,dev01,1080,22.8,68.1,
1770191081100,dev01,547,22.8,67.3,
1770191081312,dev01,630,24.5,54.5,
1770191081527,dev01,715,22.9,43,
1770191081743,dev01,984,27.3,59.2,
1770191081949,dev01,1085,21.8,65,
1770191082155,dev01,958,22.6,49.1,
1770191082360,dev01,601,22.3,66.4,
1770191082562,dev01,623,23.8,38.6,
1770191082780,dev01,1295,25.6,71.4,
1770191082985,dev01,666,26,44.5,
1770191083187,dev01,1181,24.9,40.2,
1770191083389,dev01,905,22.4,55.3,
1770191083594,dev01,565,27,47.4,
1770191083797,dev01,1213,20.9,71.7,
1770191084001,dev01,1295,20.3,37.4,
1770191084202,dev01,957,27.6,38.4,
1770191084405,dev01,1139,21.7,60.3,
1770191084612,dev01,551,24.6,44.3,
1770191084826,dev01,692,26.2,59.2,
1770191085033,dev01,1167,24.3,73,
1770191085234,dev01,1117,23.9,55.2,
1770191085448,dev01,547,22.2,44.1,
1770191085649,dev01,478,21.6,69.3,
1770191085852,dev01,1013,23.7,61.3,
1770191086060,dev01,1186,23.8,42.8,
1770191086274,dev01,1211,23.9,41,
1770191086480,dev01,1211,20.7,42.7,
1770191086694,dev01,815,22.3,62.4,
1770191086895,dev01,889,25.7,49.7,
1770191087095,dev01,648,21.4,60.6,
1770191087296,dev01,889,24.3,66.8,
1770191087509,dev01,598,23.5,59.2,
1770191087718,dev01,802,27.6,52.5,
1770191087928,dev01,1243,26.4,58,
1770191088139,dev01,786,26.5,60.7,
1770191088342,dev01,690,22.5,68.9,
1770191088544,dev01,427,21.2,42.3,
1770191088744,dev01,803,26.3,65.5,
1770191088945,dev01,903,22.2,49.6,
1770191089157,dev01,1068,25.5,38.4,
1770191089358,dev01,823,21.6,55.2,
1770191089562,dev01,1083,27.4,46,
1770191089765,dev01,688,21,50.9,
1770191089973,dev01,1087,20.5,38.2,
1770191090174,dev01,783,24,58.6,
1770191090374,dev01,737,21.1,55.1,
1770191090578,dev01,749,22.9,67.3,
1770191090792,dev01,924,26,49.8,
1770191090994,dev01,1135,26.5,36.4,
1770191091207,dev01,704,23.8,71.9,
1770191091410,dev01,512,23.7,47.3,
1770191091613,dev01,840,26.2,55.2,
1770191091824,dev01,1168,23.9,65.9,
1770191092024,dev01,897,24,47.7,
1770191092234,dev01,622,26.9,69.3,
1770191092437,dev01,1064,23.8,68.2,
1770191092639,dev01,839,24.3,51.6,
1770191092849,dev01,636,25.7,72.7,
1770191093060,dev01,714,26.9,42.4,
1770191093264,dev01,616,24.6,70.5,
1770191093468,dev01,1113,24,44.9,
1770191093674,dev01,961,23.1,63.2,
1770191093881,dev01,764,21,44.9,
1770191094094,dev01,756,23.8,72.3,
1770191094296,dev01,778,26.2,37.5,
1770191094499,dev01,1082,23.8,60.2,
1770191094707,dev01,689,25.5,64.8,
1770191094921,dev01,518,22.5,56.9,
1770191095124,dev01,457,26.4,72.8,
1770191095334,dev01,467,25.3,65.6,
1770191095545,dev01,617,20.8,50.4,
1770191095750,dev01,761,20.8,69.3,
1770191095952,dev01,1250,22.9,56.2,
1770191096167,dev01,555,20.5,68.9,
1770191096375,dev01,548,21.8,50,
1770191096577,dev01,883,26.2,50.2,
1770191096788,dev01,1245,22.7,51.8,
1770191097000,dev01,580,24.3,73.5,
1770191097202,dev01,452,22.9,73.9,
1770191097405,dev01,632,21.2,46.4,
1770191097608,dev01,856,21.3,58,
1770191097812,dev01,927,21.3,46,
1770191098014,dev01,829,26.2,53.5,
1770191098218,dev01,925,25.5,60.1,
1770191098421,dev01,801,24.5,60,
1770191098627,dev01,912,27.7,53.3,
1770191098827,dev01,525,24.1,72.4,
1770191099032,dev01,640,27,67.7,
1770191099248,dev01,1084,20.4,65.4,
1770191099451,dev01,1236,22.5,38,
1770191099658,dev01,669,23.3,62.9,
1770191099874,dev01,405,25.9,64,
1770191100081,dev01,645,22.6,52.6,
1770191100290,dev01,589,22.7,35.9,
1770191100502,dev01,1053,26.6,71.3,
1770191100702,dev01,976,27.8,63.8,
1770191100916,dev01,417,20.1,50.7,
1770191101123,dev01,899,26.1,66.7,
1770191101330,dev01,551,23.4,62.5,
1770191101533,dev01,943,26.6,60.5,
1770191101748,dev01,624,25.1,74.3,
1770191101961,dev01,426,20.9,69.8,
1770191102164,dev01,1271,27.7,39.3,
1770191102373,dev01,551,24.8,49.4,
1770191102576,dev01,1133,23.1,64.6,
1770191102778,dev01,1183,26.8,73.6,
1770191102983,dev01,1215,24.7,58.2,
1770191103186,dev01,1028,26.3,64.7,
1770191103390,dev01,1117,26.1,65.9,
1770191103599,dev01,916,21,57.8,
1770191103811,dev01,1202,25.2,39.5,
1770191104014,dev01,939,21.3,74.2,
1770191104227,dev01,707,22.1,73.8,
1770191104433,dev01,645,23.3,70.8,
1770191104634,dev01,1266,21.6,60.8,
1770191104843,dev01,1059,23.7,54.6,
1770191105046,dev01,1008,23.9,51.2,
1770191105264,dev01,735,27.9,36.6,
1770191105479,dev01,617,25.4,48.2,
1770191105699,dev01,655,26.5,68.7,
1770191105921,dev01,783,21.4,54.9,
1770191106140,dev01,775,22.3,74.5,
1770191106343,dev01,1158,22.9,42.8,
1770191106544,dev01,1009,24,60.2,
1770191106749,dev01,613,20.4,64,
1770191106959,dev01,545,24.1,44,
1770191107171,dev01,955,25.1,51.8,
1770191107375,dev01,1205,27,37.4,
1770191107577,dev01,668,22.1,60.6,
1770191107780,dev01,964,22.2,43.3,
1770191107984,dev01,638,23,63.4,
1770191108186,dev01,1263,25.8,68.6,
1770191108396,dev01,724,21.4,54.6,
1770191108608,dev01,752,27.2,71.1,
1770191108827,dev01,523,26.5,60.2,
1770191109030,dev01,622,20.9,49.5,
1770191109234,dev01,652,21,71,
1770191109452,dev01,994,26.2,59.2,
1770191109656,dev01,767,22.3,41.7,
1770191109858,dev01,687,24.5,50.4,
1770191110062,dev01,443,21.9,52.1,
1770191110266,dev01,676,27.1,48.7,
1770191110476,dev01,1074,20.8,70.3,
1770191110687,dev01,445,23.6,36.2,
1770191110889,dev01,539,27.2,53.4,
1770191111090,dev01,593,22.6,64.2,
1770191111296,dev01,902,28,46.2,
1770191111507,dev01,1166,20.7,37.1,
1770191111710,dev01,825,26.5,58.6,
1770191111922,dev01,422,20.3,64.8,
1770191112124,dev01,466,23,40.7,
1770191112339,dev01,1009,23.2,38.7,
1770191112540,dev01,902,27.7,70.1,
1770191112744,dev01,1001,22.2,74.8,
1770191112957,dev01,628,24.7,64.2,
1770191113159,dev01,725,21.6,60.2,
1770191113372,dev01,672,27.3,41.7,
1770191113578,dev01,1136,22.2,46.2,
1770191113783,dev01,856,26.1,70.9,
1770191113991,dev01,955,26.6,39,
1770191114206,dev01,655,20.4,57.3,
1770191114408,dev01,945,26.4,57.8,
1770191114608,dev01,453,22.5,60.3,
1770191114811,dev01,581,27,55.5,
1770191115020,dev01,434,26,35.3,
